Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,32,ladder-queue:96,16,off,asynchronous,1000,32,4.18444,10000,6484890,0,253763,0,29243,8923,692004,253763,6502855,6231127,505
traffic,./traffic_sim,10000,64,ladder-queue:96,16,off,asynchronous,1000,32,3.55319,10000,6300099,0,68972,0,12402,1907,238485,68972,6304468,6231127,497
traffic,./traffic_sim,10000,4,unsorted-bottom:16,1,off,asynchronous,1000,32,20.5151,10000,6231137,0,10,0,8,0,109,10,6231137,6231127,212
traffic,./traffic_sim,10000,8,unsorted-bottom:16,1,off,asynchronous,1000,32,18.1769,10000,6231137,0,10,0,8,0,109,10,6231137,6231127,211
traffic,./traffic_sim,10000,4,unsorted-bottom:16,2,off,asynchronous,1000,32,14.7529,10000,6356922,0,125795,0,10126,5435,298278,125795,6368304,6231127,279
traffic,./traffic_sim,10000,8,unsorted-bottom:16,2,off,asynchronous,1000,32,10.4289,10000,6236254,0,5127,0,1427,88,24641,5127,6236472,6231127,258
traffic,./traffic_sim,10000,4,unsorted-bottom:16,4,off,asynchronous,1000,32,11.1297,10000,6281186,0,50059,0,5991,1694,136062,50059,6287348,6231127,286
traffic,./traffic_sim,10000,8,unsorted-bottom:16,4,off,asynchronous,1000,32,7.97513,10000,6394358,0,163231,0,12249,6446,357674,163231,6397276,6231127,349
traffic,./traffic_sim,10000,16,unsorted-bottom:16,1,off,asynchronous,1000,32,17.8895,10000,6231138,0,11,0,9,0,112,11,6231138,6231127,205
traffic,./traffic_sim,10000,32,unsorted-bottom:16,1,off,asynchronous,1000,32,18.5627,10000,6231154,0,27,0,13,0,204,27,6231154,6231127,194
traffic,./traffic_sim,10000,64,unsorted-bottom:16,1,off,asynchronous,1000,32,17.5137,10000,6231143,0,16,0,10,0,111,16,6231143,6231127,188
traffic,./traffic_sim,10000,16,unsorted-bottom:16,2,off,asynchronous,1000,32,10.3966,10000,6270808,0,39681,0,5040,1470,114556,39681,6274429,6231127,270
traffic,./traffic_sim,10000,32,unsorted-bottom:16,2,off,asynchronous,1000,32,10.4659,10000,6241363,0,10236,0,2244,256,40543,10236,6242409,6231127,238
traffic,./traffic_sim,10000,64,unsorted-bottom:16,2,off,asynchronous,1000,32,9.92378,10000,6235049,0,3922,0,1264,65,21866,3922,6235274,6231127,229
traffic,./traffic_sim,10000,16,unsorted-bottom:16,4,off,asynchronous,1000,32,5.62166,10000,6322231,0,91104,0,8850,3656,233939,91104,6324872,6231127,383
traffic,./traffic_sim,10000,32,unsorted-bottom:16,4,off,asynchronous,1000,32,5.74545,10000,6376958,0,145831,0,13138,6805,368029,145831,6391378,6231127,343
traffic,./traffic_sim,10000,64,unsorted-bottom:16,4,off,asynchronous,1000,32,5.72466,10000,6364769,0,133642,0,13201,5938,364216,133642,6376922,6231127,349
traffic,./traffic_sim,10000,16,unsorted-bottom:16,8,off,asynchronous,1000,32,5.08644,10000,6725414,0,494287,0,33275,20728,1038085,494287,6748997,6231127,514
traffic,./traffic_sim,10000,32,unsorted-bottom:16,8,off,asynchronous,1000,32,4.03242,10000,6349891,0,118764,0,14307,5151,339404,118764,6365502,6231127,485
traffic,./traffic_sim,10000,64,unsorted-bottom:16,8,off,asynchronous,1000,32,4.30292,10000,6250958,0,19831,0,4596,465,83407,19831,6252325,6231127,441
traffic,./traffic_sim,10000,16,unsorted-bottom:16,16,off,asynchronous,1000,32,4.20979,10000,6622277,0,391150,0,37565,14126,938123,391150,6665110,6231127,530
traffic,./traffic_sim,10000,32,unsorted-bottom:16,16,off,asynchronous,1000,32,4.23841,10000,6425922,0,194795,0,24218,7011,556465,194795,6438341,6231127,492
traffic,./traffic_sim,10000,64,unsorted-bottom:16,16,off,asynchronous,1000,32,4.37808,10000,6272345,0,41218,0,9540,1232,179122,41218,6279971,6231127,414
traffic,./traffic_sim,10000,4,unsorted-bottom:50,1,off,asynchronous,1000,32,20.6691,10000,6231129,0,2,0,2,0,38,2,6231129,6231127,216
traffic,./traffic_sim,10000,8,unsorted-bottom:50,1,off,asynchronous,1000,32,19.2235,10000,6231129,0,2,0,2,0,38,2,6231129,6231127,210
traffic,./traffic_sim,10000,4,unsorted-bottom:50,2,off,asynchronous,1000,32,15.6701,10000,6411977,0,180850,0,11951,7347,376027,180850,6416043,6231127,277
traffic,./traffic_sim,10000,8,unsorted-bottom:50,2,off,asynchronous,1000,32,10.5726,10000,6333528,0,102401,0,8324,4210,238965,102401,6334708,6231127,300
traffic,./traffic_sim,10000,4,unsorted-bottom:50,4,off,asynchronous,1000,32,11.15,10000,6488250,0,257123,0,16534,9891,526237,257123,6511088,6231127,315
traffic,./traffic_sim,10000,8,unsorted-bottom:50,4,off,asynchronous,1000,32,7.83163,10000,6661331,0,430204,0,26499,19046,901961,430204,6696646,6231127,391
traffic,./traffic_sim,10000,16,unsorted-bottom:50,1,off,asynchronous,1000,32,18.5689,10000,6231132,0,5,0,3,0,62,5,6231132,6231127,208
traffic,./traffic_sim,10000,32,unsorted-bottom:50,1,off,asynchronous,1000,32,17.9451,10000,6231130,0,3,0,3,0,47,3,6231130,6231127,195
traffic,./traffic_sim,10000,64,unsorted-bottom:50,1,off,asynchronous,1000,32,17.6304,10000,6231132,0,5,0,4,0,51,5,6231132,6231127,188
traffic,./traffic_sim,10000,16,unsorted-bottom:50,2,off,asynchronous,1000,32,10.5606,10000,6242591,0,11464,0,2152,296,41869,11464,6242859,6231127,254
traffic,./traffic_sim,10000,32,unsorted-bottom:50,2,off,asynchronous,1000,32,10.532,10000,6258109,0,26982,0,3509,939,78166,26982,6258741,6231127,251
traffic,./traffic_sim,10000,64,unsorted-bottom:50,2,off,asynchronous,1000,32,10.5666,10000,6237782,0,6655,0,1678,125,29716,6655,6238179,6231127,224
traffic,./traffic_sim,10000,16,unsorted-bottom:50,4,off,asynchronous,1000,32,5.33256,10000,6263039,0,31912,0,4697,1342,102751,31912,6269049,6231127,407
traffic,./traffic_sim,10000,32,unsorted-bottom:50,4,off,asynchronous,1000,32,5.85638,10000,6350350,0,119223,0,12273,4841,320675,119223,6356996,6231127,355
traffic,./traffic_sim,10000,64,unsorted-bottom:50,4,off,asynchronous,1000,32,5.94227,10000,6501127,0,270000,0,21020,12871,662203,270000,6520876,6231127,366
traffic,./traffic_sim,10000,16,unsorted-bottom:50,8,off,asynchronous,1000,32,4.76937,10000,6529274,0,298147,0,25551,12371,715414,298147,6554894,6231127,511
traffic,./traffic_sim,10000,32,unsorted-bottom:50,8,off,asynchronous,1000,32,4.05359,10000,6271374,0,40247,0,6872,1407,139067,40247,6275047,6231127,474
traffic,./traffic_sim,10000,64,unsorted-bottom:50,8,off,asynchronous,1000,32,4.12155,10000,6308526,0,77399,0,9947,3012,231053,77399,6315217,6231127,460
traffic,./traffic_sim,10000,16,unsorted-bottom:50,16,off,asynchronous,1000,32,3.47009,10000,6660546,0,429419,0,39952,13893,997165,429419,6675390,6231127,645
traffic,./traffic_sim,10000,32,unsorted-bottom:50,16,off,asynchronous,1000,32,4.32489,10000,6399822,0,168695,0,22497,5972,499504,168695,6413326,6231127,421
traffic,./traffic_sim,10000,64,unsorted-bottom:50,16,off,asynchronous,1000,32,4.2449,10000,6299123,0,67996,0,12856,2526,258341,67996,6315194,6231127,406
traffic,./traffic_sim,10000,4,unsorted-bottom:96,1,off,asynchronous,1000,32,19.8474,10000,6231127,0,0,0,0,0,0,0,6231127,6231127,222
traffic,./traffic_sim,10000,8,unsorted-bottom:96,1,off,asynchronous,1000,32,18.6998,10000,6231127,0,0,0,0,0,0,0,6231127,6231127,209
traffic,./traffic_sim,10000,4,unsorted-bottom:96,2,off,asynchronous,1000,32,14.8165,10000,6298977,0,67850,0,6065,2577,157737,67850,6300832,6231127,262
traffic,./traffic_sim,10000,8,unsorted-bottom:96,2,off,asynchronous,1000,32,8.95929,10000,6252902,0,21775,0,2617,802,57788,21775,6252986,6231127,306
traffic,./traffic_sim,10000,4,unsorted-bottom:96,4,off,asynchronous,1000,32,11.123,10000,6381178,0,150051,0,11375,5666,341497,150051,6393414,6231127,305
