Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Chain_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,64,4,12,off,asynchronous,1000,32,7.00975,10000,9073046,0,2841919,0,832062,13128,15533148,2841919,9189348,6231127,422
traffic,./traffic_sim,10000,64,4,16,off,asynchronous,1000,32,7.76316,10000,9191061,0,2959934,0,818886,12953,15375992,2959934,9310594,6231127,432
traffic,./traffic_sim,10000,16,8,4,off,asynchronous,1000,32,6.44131,10000,7744682,0,1513555,0,752496,10635,13592995,1513555,7809048,6231127,483
traffic,./traffic_sim,10000,16,8,8,off,asynchronous,1000,32,8.0799,10000,9337039,0,3105912,0,877624,42307,17332750,3105912,9472779,6231127,481
traffic,./traffic_sim,10000,16,8,12,off,asynchronous,1000,32,8.88962,10000,9631971,0,3400844,0,880143,39788,17293130,3400844,9773255,6231127,478
traffic,./traffic_sim,10000,16,8,16,off,asynchronous,1000,32,8.89877,10000,9595099,0,3363972,0,855644,32904,16718231,3363972,9745354,6231127,449
traffic,./traffic_sim,10000,32,8,4,off,asynchronous,1000,32,5.81178,10000,7851546,0,1620419,0,758562,16449,13906914,1620419,7927202,6231127,502
traffic,./traffic_sim,10000,32,8,8,off,asynchronous,1000,32,5.99161,10000,8809776,0,2578649,0,839589,17397,15802468,2578649,8918394,6231127,517
traffic,./traffic_sim,10000,32,8,12,off,asynchronous,1000,32,6.41941,10000,9113505,0,2882378,0,837334,15599,15693974,2882378,9235686,6231127,492
traffic,./traffic_sim,10000,32,8,16,off,asynchronous,1000,32,6.74778,10000,9227212,0,2996085,0,822739,15288,15499573,2996085,9347430,6231127,481
