Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,unsorted-bottom:50,4,off,asynchronous,1000,32,21.2108,10000,4190351,0,296875,0,41634,3276,764796,296875,4186262,3893476,549
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,unsorted-bottom:50,4,off,asynchronous,1000,32,11.3973,10000,4019139,0,125650,0,26817,760,460908,125650,4016641,3893489,588
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,unsorted-bottom:50,1,off,asynchronous,1000,32,10.46,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,583
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,unsorted-bottom:50,1,off,asynchronous,1000,32,10.6124,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,569
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,unsorted-bottom:50,1,off,asynchronous,1000,32,10.6624,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,562
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,unsorted-bottom:50,2,off,asynchronous,1000,32,8.9753,10000,3989392,0,95908,0,21958,257,374140,95908,3985596,3893484,619
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,unsorted-bottom:50,2,off,asynchronous,1000,32,7.53468,10000,3933929,0,40440,0,12704,54,207361,40440,3932942,3893489,625
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,unsorted-bottom:50,2,off,asynchronous,1000,32,8.5048,10000,3904402,0,10913,0,4370,10,68514,10913,3903995,3893489,608
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,unsorted-bottom:50,4,off,asynchronous,1000,32,8.26871,10000,4185081,0,291603,0,37644,3697,701687,291603,4178974,3893478,648
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,unsorted-bottom:50,4,off,asynchronous,1000,32,6.96222,10000,3986773,0,93284,0,17437,596,299344,93284,3983975,3893489,647
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,unsorted-bottom:50,4,off,asynchronous,1000,32,7.24321,10000,3991718,0,98229,0,20852,720,354952,98229,3990955,3893489,651
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,unsorted-bottom:50,8,off,asynchronous,1000,32,7.7756,10000,4422656,0,529200,0,47182,13952,1039134,529200,4436852,3893456,701
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,unsorted-bottom:50,8,off,asynchronous,1000,32,6.73512,10000,4092954,0,199465,0,31769,2434,571919,199465,4093786,3893489,673
